Time,Pressure (mmHg),Altitude (ft.),Bit_Rate (Baud),Pitch (°),Slant Range (ft.),Distance to Target (ft),Roll (°)
2022-08-09 16:40:04.444410,2969.3857650026202,7493.911707470848,673.6154277601365,0.39014891808988994,28954.842773793513,40069.19254612904,154.28146614193005
2022-08-09 16:40:19.008804,2803.030192839365,7433.6297965387375,312.27108369548955,0.962826050851265,28201.91993274384,40047.287132258454,139.75770313688403
2022-08-09 16:40:33.573198,2910.5981182569462,7286.948598786055,592.3457864876552,2.177313009032339,29146.75353712958,40002.05346078063,143.44947186122937
2022-08-09 16:40:48.137592,2845.5502597966624,7205.582422032696,343.3074590606416,1.6792932990949343,19250.185655437854,40055.102209240555,132.63294805880466
2022-08-09 16:41:02.701986,2942.098317011593,7064.352488812316,388.76075538168834,1.640920677571361,20016.89241120057,40054.95141241573,154.04900500821708
2022-08-09 16:41:17.266380,2875.071491112462,6936.052126707755,578.4957333899251,1.401222352719989,22400.67742081333,40015.237828366495,144.73428886385744
2022-08-09 16:41:31.830774,2894.0562144295072,6843.491710368516,649.630472109252,2.0375847865986936,20107.721105024506,40025.00396189721,126.6776959685379
2022-08-09 16:41:46.395168,2932.8919273156034,6688.927433296212,607.978616624157,1.8612839678168678,21396.494484844894,40044.15990705867,136.40617643287635
2022-08-09 16:42:00.959562,3005.4147136396705,6602.306998401168,307.8625102732493,1.4548911531104953,26082.54882720193,40070.44332495904,145.6829790806374
2022-08-09 16:42:15.523956,2948.389272213903,6464.862438581327,644.9506219454095,1.537339686138496,19412.238109434074,40067.514429411305,124.72320621591865
2022-08-09 16:42:30.088350,2923.0980705120323,6339.429545644241,443.59479891578746,1.4574215182401309,29782.506275617612,40070.908966873714,139.39359953796819
2022-08-09 16:42:44.652744,3012.581814967494,6182.068320710757,356.70533355583694,2.193289520300374,30340.309843105948,40062.794742546765,121.87791917414663
2022-08-09 16:42:59.217138,3052.9923803917936,6103.771359654058,403.80215522397054,1.427387197962988,22790.55013745652,40040.529223105084,130.56629799857697
2022-08-09 16:43:13.781532,2930.5300209797215,5988.843154350086,332.9400619460595,0.35483430571977426,25252.5004808699,40030.32199351576,109.01057864881037
2022-08-09 16:43:28.345926,3034.655854583319,5857.0226049196335,628.3163349080448,0.7597489585625452,24274.9344750925,40003.42758056599,121.97115949309872
2022-08-09 16:43:42.910320,2956.042552835821,5779.259907123756,547.293045475178,0.3866146329049013,25062.88961450185,40066.12447919584,123.12556723574605
2022-08-09 16:43:57.474714,2965.393958875242,5632.380819080795,370.8972947390207,0.31609073299894663,26555.90559121299,40002.97760781318,121.03373483508744
2022-08-09 16:44:12.039108,2908.0224371395325,5518.8556325930385,369.35362890956196,0.9077273336062838,24359.23093881478,40058.505259796526,99.11796245629428
2022-08-09 16:44:26.603502,3083.599170967294,5376.510195917661,440.89788276077195,1.2227558132219627,23393.74500437761,40019.24486626132,110.09904402940961
2022-08-09 16:44:41.167896,3048.1895989352147,5284.148405639153,405.2725038955808,1.6422951218844504,32852.38028840774,40034.4275033321,101.38115593973157
2022-08-09 16:44:55.732290,2942.5030468160608,5154.26947695761,586.4955020556739,2.1863807758900533,25063.569274758713,40046.757685477634,101.78167753603547
2022-08-09 16:45:10.296684,2959.086483854653,5013.601637975913,634.7071972743015,0.7075264419395513,23461.221758000785,40014.722147185974,119.42672722552088
2022-08-09 16:45:24.861078,3004.8289685969958,4872.044563425734,385.33867980775574,0.3256598442230416,24259.46630163448,40033.23322704544,116.73809927694877
2022-08-09 16:45:39.425472,3048.8764343844146,4809.65565459018,558.1444046391432,1.813370406411123,21866.952368950366,40035.82720816982,106.91874552910353
2022-08-09 16:45:53.989866,2957.988586767157,4656.742320908113,318.9530287730219,1.3920144864741757,22585.323256850694,40065.7360266678,112.77527366129806
2022-08-09 16:46:08.554260,2946.6095169332243,4495.13311533773,466.20110542144073,0.6453332873442446,29122.397082792162,40038.37549120294,101.03259102008508
2022-08-09 16:46:23.118654,3114.227476989859,4420.37107558775,565.8283740877353,1.6264544145960702,23136.763507317573,40040.63638290773,99.07537017243938
2022-08-09 16:46:37.683048,3003.5389944992326,4262.249252522871,350.70937300957553,0.8583213681272517,20305.91823581202,40031.08071815131,83.48571097884864
2022-08-09 16:46:52.247442,2954.4117840053736,4181.426741288528,603.3413406983233,0.22262662343749123,29577.653615149295,40037.47433343448,79.79604079250463
2022-08-09 16:47:06.811836,3021.783450024829,4064.2728779202594,362.22365556545344,0.8207597250642461,30871.15218389945,40014.757783533445,74.38541215160956
2022-08-09 16:47:21.376230,3005.0408639456205,3904.9927209668904,310.1289188690309,0.7519543141264686,22003.40023141793,40038.23502390013,91.15455253940124
2022-08-09 16:47:35.940624,2988.5927715604153,3756.646594334018,463.6204805372023,0.40121206039624707,31963.309213365013,40053.50954663154,87.54349722477201
2022-08-09 16:47:50.505018,2973.3681113342045,3674.6209916814714,369.3705892879674,0.7348503929254111,33030.33546184021,40039.137776057614,76.4385695873807
2022-08-09 16:48:05.069412,3096.5399414862122,3510.2113002418973,402.5448055097486,1.5662913838412993,23331.71158369565,40059.30367525542,67.5091238324679
2022-08-09 16:48:19.633806,3030.1078739370378,3380.7513280025173,399.0438588976309,0.44141723813989775,23304.206183887738,40013.53383074305,85.56435961820671
2022-08-09 16:48:34.198200,3149.307655231205,3318.874401811785,470.35134724096736,1.6190931607061103,32053.833253655248,40038.51751738281,74.80389705471816
2022-08-09 16:48:48.762594,2963.790823535045,3201.5269991435366,646.9087354660251,2.131032663574258,21501.378458613584,40030.56129401979,68.91130801538655
2022-08-09 16:49:03.326988,2984.5145253877085,3049.898905568077,622.1135057952722,1.254870873037892,28104.089694535458,40051.575504195076,55.62790202620965
2022-08-09 16:49:17.891382,3078.454642370052,2950.5799049678785,545.5427940980474,1.7844139095641969,30168.204081955046,40057.62566735285,69.00900679091822
2022-08-09 16:49:32.455776,3031.7488433512694,2775.530747886722,419.5596405766198,0.6041935894371194,21740.387356781703,40025.93080834905,65.84023345978214
2022-08-09 16:49:47.020170,3117.8717636659358,2710.2230240421995,568.9116111107904,1.5594961379933523,32266.37364649064,40074.52435909851,68.02475772049215
2022-08-09 16:50:01.584564,3132.0569627777604,2583.018041453744,312.7101451377101,2.01205332191036,22315.178528277025,40025.09614536083,72.7637430675557
2022-08-09 16:50:16.148958,3093.289853747114,2441.7238856817444,306.6273679010763,1.7482561136679786,28782.446693073016,40020.31061957496,44.691159940736796
2022-08-09 16:50:30.713352,3088.3763224089166,2323.205960205317,605.9519094016495,1.4254957478430434,25576.94904969188,40005.18667236376,55.46707492263123
2022-08-09 16:50:45.277746,2986.631699084146,2168.402285464729,373.63980786571256,0.13299485895715027,23427.298133774435,40028.650562150026,55.18948553866397
2022-08-09 16:50:59.842140,3114.093423328113,2081.298873454649,500.6056628574055,1.0729339889634115,21522.763749869162,40034.29963866048,62.41651326185994
2022-08-09 16:51:14.406534,3148.4386915264645,1926.306415805359,543.2187691523642,0.5579381779622024,21948.23839947826,40002.81339115674,37.5551876665612
2022-08-09 16:51:28.970928,3175.0167807036046,1822.267454767027,581.1597434425046,0.6178187408673134,29465.702360246905,40019.66936631476,57.10161499737097
2022-08-09 16:51:43.535322,3048.279842313451,1640.2513536007682,687.9661376793977,1.4651549092051501,28962.16569548761,40020.21292801923,45.91124325588521
2022-08-09 16:51:58.099716,3114.2639469591572,1506.8183821063155,663.348153465882,0.46805372070718804,24574.424222297832,40004.60318079792,50.879628872637554
2022-08-09 16:52:12.664110,3122.6167310115034,1404.1577234414337,314.55668264851175,0.5017575788220405,24644.813616374384,40065.67775968857,31.715223984218646
2022-08-09 16:52:27.228504,3103.1725050137343,1334.6910779013697,448.1356988013034,1.219951918936097,27632.61972779434,40034.14907946868,36.18499823886518
2022-08-09 16:52:41.792898,3032.128145767042,1207.1478244629684,557.4109743050753,0.40894353979836734,20189.153866636985,40019.80048596687,20.638075013460515
2022-08-09 16:52:56.357292,3002.0852694841906,1081.2888348788351,373.5145200390703,1.151384800094654,24213.066872298834,40076.11821622972,47.92943088204041
2022-08-09 16:53:10.921686,3134.796832458713,937.8932240002345,402.0846797070569,1.247999399737387,28975.181630603358,40016.76304594153,34.697223079306504
2022-08-09 16:53:25.486080,3188.8147394084795,823.8007514794967,515.3452076151029,1.02072295884463,33726.484119369816,40053.983831711055,31.56068746026176
2022-08-09 16:53:40.050474,3065.2541477285254,647.5175735821249,642.9426980164676,0.18035711991477138,32764.184808637427,40056.58059900454,37.61371839983822
2022-08-09 16:53:54.614868,3050.2171086624694,511.12495039418286,516.8749835106876,1.4647652441981667,30890.1897594596,40052.41133976923,38.7693131336665
2022-08-09 16:54:09.179262,3017.71273594751,451.0537369275232,448.5740327845062,1.6422573424894424,20066.25723930744,40072.82046007229,27.023462756862973
2022-08-09 16:54:23.743656,3073.222912003196,304.09144922807775,349.8321828823571,1.295952246744195,30187.720896955136,40005.44942740767,5.8173763905811375
2022-08-09 16:54:38.308050,3065.148869961172,142.17219321135076,592.9348811886823,1.2451793393528783,25497.68195483235,40054.887010554514,2.7954511865553338
2022-08-09 16:54:52.872444,3039.952405218515,26.680145386902343,363.43224967814285,0.22639610798575266,23473.735737132465,40075.31601541192,21.356870103243136
2022-08-09 16:55:07.436838,3084.946347157702,-109.67571386096586,628.3676448488388,0.9536597079323229,32810.22857427599,40061.22225143718,-1.8337039145781688
2022-08-09 16:55:22.001232,3132.4269968628723,-208.85237733617842,627.4528378793482,0.5954844319622653,25097.476956519287,40021.13228241516,18.193230915244857
2022-08-09 16:55:36.565626,3106.654505632515,-305.8149480990828,572.2479526032873,1.4156030541894695,28746.785475000626,40064.53494592731,1.6682351340528125
2022-08-09 16:55:51.130020,3076.4042589821797,-489.92150441587006,495.22789815460396,1.2659476791991888,23522.47351122874,40046.81572286411,9.074578499525858
2022-08-09 16:56:05.694414,3145.1269708130753,-608.6383417735901,411.2491734871264,1.2956264561495505,21355.65584986048,40011.56104179263,16.62330014471293
2022-08-09 16:56:20.258808,3018.0657298757296,-744.6961512770741,655.8165234261214,0.17337495134214556,24369.055526812317,40026.826575628926,-1.65380694838354
2022-08-09 16:56:34.823202,3051.4140915828443,-874.2438674839129,374.8758499768626,1.5231222799056914,25968.451521039617,40011.39965192466,12.631186147058477
2022-08-09 16:56:49.387596,3128.7784753696,-973.5084900632952,559.1937808973053,0.5767139613241963,21222.820435781134,40041.1140116856,-2.1571521121585917
2022-08-09 16:57:03.951990,3104.656766969354,-1076.6155997227775,603.3056221608456,0.35468188236885323,33378.872394226666,40065.62801417516,0.8198455320489302
2022-08-09 16:57:18.516384,3057.5979450970085,-1222.1505927644862,359.55727412337455,1.3856199738324046,24809.090321601172,40072.21618499517,-17.107095545837776
2022-08-09 16:57:33.080778,3083.031998659852,-1301.4153565043857,527.1077266031625,1.2163441005273605,31418.70477087244,40010.27805790416,-4.406033077246956
2022-08-09 16:57:47.645172,3021.4758932576574,-1457.7700602132563,606.727392838567,1.5896777922670962,27588.12944169169,40064.52621310453,-4.034493925867256
2022-08-09 16:58:02.209566,3018.3372004180865,-1614.6810157964042,326.8032638941317,1.192120293109956,24389.381382271247,40070.927456054094,-13.654390234765879
2022-08-09 16:58:16.773960,3015.1369988869856,-1753.1206350827324,399.1284881520196,0.5788395810592231,28856.40049174294,40036.48501719756,-13.308989259331003
2022-08-09 16:58:31.338354,3008.861077365383,-1863.3112073946343,672.2440314810844,1.763731156170258,33028.06052143068,40047.65336347519,-25.09163794101229
2022-08-09 16:58:45.902748,3161.26835721462,-1940.439297007509,608.5100033711502,1.398326919643281,29415.17228457811,40055.795838740996,-23.490805803592224
2022-08-09 16:59:00.467142,3019.2376734774593,-2113.627588064297,635.9255797428815,0.18388689719235873,29303.214587664657,40026.390418652576,-33.14450903238595
2022-08-09 16:59:15.031536,3047.318606939708,-2188.1800950476177,604.4786758253293,1.6626801815392842,28143.138106888997,40012.449797304726,-27.837240404231615
2022-08-09 16:59:29.595930,3140.6737015930803,-2330.9743820542712,386.7740863192129,0.9353147829163821,26040.278493222253,40056.31968019048,-37.46996606858524
2022-08-09 16:59:44.160324,3077.4540290726136,-2494.3412768399426,533.5554395564454,0.9673633490813628,20534.218622564633,40043.40719231743,-28.063167416101056
2022-08-09 16:59:58.724718,3149.0964440454445,-2582.0044824094575,448.0967022503131,0.352011092339087,21140.753193870838,40015.25590188406,-21.553930204205784
2022-08-09 17:00:13.289112,3057.453350566101,-2750.587778105677,333.1106401764464,1.272493090164169,22748.841770506697,40073.90116852269,-39.10372476491911
2022-08-09 17:00:27.853506,3018.2905212476376,-2832.693195588555,299.0360377627339,0.1938254870150318,31519.162814866184,40031.578932546065,-47.45526376160569
2022-08-09 17:00:42.417900,3112.8571623740477,-2991.937736917768,407.45382753963037,1.6186269481793878,25474.781531789384,40025.0336203818,-45.556616947459545
2022-08-09 17:00:56.982294,3005.37070147574,-3057.3575289493533,499.95260392742944,1.4600806525419727,32276.798694542013,40072.02743015408,-36.73414391132152
2022-08-09 17:01:11.546688,3073.048461315538,-3246.3898550391473,664.5882955231314,0.7593271997679722,29309.771700940615,40025.25202712646,-46.29362141273309
2022-08-09 17:01:26.111082,3050.6529461013174,-3318.6599122190833,350.50696470891455,0.27104436200791626,33468.29971643263,40049.202276709126,-53.41779675051302
2022-08-09 17:01:40.675476,3117.6291208407706,-3444.0254675115243,622.9220264415346,-0.03660660738045421,31551.577453422644,40068.07122778247,-52.43670542466556
2022-08-09 17:01:55.239870,3113.4430993270053,-3565.7695073429813,672.9231952581226,1.728893003416203,24212.868160511636,40072.43018773921,-59.9617038260526
2022-08-09 17:02:09.804264,3089.578826238038,-3685.99220693299,518.0585567689564,0.8062739199261326,26799.07274622966,40073.98812986184,-41.69036971717639
2022-08-09 17:02:24.368658,3064.570587822283,-3798.758870439163,465.00224984747126,0.17947892825360257,20057.255853847233,40048.64537629145,-42.526703044791546
2022-08-09 17:02:38.933052,3139.2868612976204,-3964.255062942306,567.718209851216,1.5378057311767974,29231.355137719424,40008.674787171025,-67.01640136808737
2022-08-09 17:02:53.497446,3110.686072912211,-4087.16881033695,534.979011672043,0.1313833792581672,22906.566042856946,40025.731428568404,-45.997905638981436
2022-08-09 17:03:08.061840,3094.78487679055,-4185.151984769997,399.7734991314804,0.8260066432823825,21108.41019655791,40023.84670250461,-54.378412488277974
2022-08-09 17:03:22.626234,2987.670066347231,-4284.35646619831,589.284349847142,1.0907884868428144,25239.803392024325,40048.84702374474,-51.39125954049048
2022-08-09 17:03:37.190628,2934.473060077136,-4448.126768062545,539.4965937628199,1.5989378137466326,31397.592257020187,40036.81021981478,-76.53796073998274
2022-08-09 17:03:51.755022,2971.8687503258147,-4576.417571515143,330.54062579275393,1.5988244670392753,22923.94066729363,40050.08183687996,-70.53691347377227
2022-08-09 17:04:06.319416,3020.241984735532,-4712.370293655242,470.3794827348616,-0.01335279886063856,19719.30417570582,40031.76508889099,-75.09440896130575
2022-08-09 17:04:20.883810,3084.4896426904133,-4808.846178814086,519.1431660494613,1.1722433557225127,20021.871667587242,40068.689066205945,-70.46572282166716
2022-08-09 17:04:35.448204,3015.3415514650137,-4973.682054412855,563.319514655661,1.23501984394156,22447.786222058283,40009.56808047469,-69.734933386701
2022-08-09 17:04:50.012598,3028.330720763544,-5093.081445493653,542.9829615578144,0.5935205210559559,21371.279178627752,40027.85273569097,-89.8579243159946
2022-08-09 17:05:04.576992,2921.730337869205,-5175.625132179892,630.4895842309695,0.031655214835896894,28346.242440336326,40040.334259439114,-88.14974589397268
2022-08-09 17:05:19.141386,2947.6948638565727,-5281.823307478109,670.609744005984,0.014224490519576971,22118.525868838304,40021.52658460772,-68.45140158235206
2022-08-09 17:05:33.705780,2917.836522124994,-5424.840257078408,500.6168134369142,-0.10382758976189754,20048.675993962515,40073.71126924743,-81.7301427933672
2022-08-09 17:05:48.270174,2915.951092129069,-5514.051637814155,527.6461954697611,-0.23273880814198233,30600.219797329533,40050.335752438266,-74.43940249894644
2022-08-09 17:06:02.834568,2929.9623952000184,-5658.422755517465,579.1963538864534,1.1099565674684533,23595.409353977666,40041.54320499759,-92.99702449812804
2022-08-09 17:06:17.398962,2972.2816160320936,-5757.874527923611,309.7167610973959,1.1901401231363655,31458.63544786969,40010.34019167888,-85.84556588797811
2022-08-09 17:06:31.963356,3023.5937069367105,-5918.8447790052605,389.1725796486064,0.7524633422174489,32984.72797491984,40011.72135547633,-89.92554999527944
2022-08-09 17:06:46.527750,2892.943933666784,-5997.099792791079,557.136690949697,0.7234457346253154,29846.14083405016,40007.37583505863,-87.49595679578361
2022-08-09 17:07:01.092144,3014.20577416839,-6142.439353321347,673.909567361302,1.254748252805207,29643.408165281457,40030.003095471606,-110.10308905529186
2022-08-09 17:07:15.656538,2897.986913303766,-6283.310950388829,474.56857894821735,0.005524175806207898,24845.62780585083,40064.01083897285,-101.82104228547792
2022-08-09 17:07:30.220932,3026.8489640975467,-6348.210124416006,535.5027051294078,1.0827474173325027,21370.535998891235,40024.343341788415,-86.87943695641857
2022-08-09 17:07:44.785326,2908.4495231535825,-6514.970826323326,443.06954363994333,1.6368065275502421,26756.387589565813,40066.178038123115,-106.71154101499172
2022-08-09 17:07:59.349720,2863.501162673196,-6655.246794177472,544.1304699243502,1.5284274494731596,30673.174626062388,40023.57695045215,-102.82352930548223
2022-08-09 17:08:13.914114,2842.7219395351667,-6719.125623565916,666.4137688428375,-0.14275187545636148,23723.970761802277,40065.295847432724,-100.2343264279722
2022-08-09 17:08:28.478508,3003.06017493142,-6854.348641326236,318.31189860995664,0.38788259467803476,29193.7602730413,40010.21351076088,-106.33730311512448
2022-08-09 17:08:43.042902,2882.275891729173,-6986.900450054199,537.1575467156495,0.7827019628200623,21020.858522685725,40020.593424015424,-125.52099587920596
2022-08-09 17:08:57.607296,2906.401697291177,-7077.252348341393,677.1748416107519,-0.18444335664429384,30465.983472149484,40035.40703834017,-110.43322392166003
2022-08-09 17:09:12.171690,2821.2649582101203,-7185.4620599673735,671.6341546179995,0.44236079105990267,27917.13851675493,40023.81678954566,-120.1335742591555
2022-08-09 17:09:26.736084,2917.412822075834,-7302.709136264257,659.127000742382,0.8022974538974476,30033.198037780407,40078.40033899263,-123.43955949990112
2022-08-09 17:09:41.300478,2800.5568814420913,-7402.568856566087,512.445129837945,0.6268677986586293,20622.395094583604,40048.984144736736,-129.81105551639658
2022-08-09 17:09:55.864872,2959.7139490677546,-7525.942563341383,660.7912567228079,0.4905642571644289,23236.092090678278,40046.670769293385,-116.11252258443547
2022-08-09 17:10:10.429266,2905.6135741182547,-7662.452769449691,463.4013756228694,1.2827981411253693,18812.400772647634,40046.555161830576,-111.33667360519023
2022-08-09 17:10:24.993660,2938.882301497442,-7749.792315848845,433.11705679189697,1.0344375225866596,23210.926605919383,40069.11526377939,-122.61493851010667
2022-08-09 17:10:39.558054,2910.2683206352663,-7875.255929874292,327.26144358025107,0.35730960486736546,27429.235983523176,40017.541645849255,-123.57103711758103
2022-08-09 17:10:54.122448,2794.2323709377692,-7996.174343478246,392.4179744660405,1.397603532994618,23325.394507953242,40017.24165379371,-142.05589410015668
2022-08-09 17:11:08.686842,2769.2320163284544,-8102.901237538867,479.64477827515265,0.6527289320787946,31532.698075666016,40070.662833893635,-129.9684531083691
2022-08-09 17:11:23.251236,2800.480902828436,-8221.289521172912,538.4115081691912,0.5575912147156534,29852.715339019247,40078.427695099184,-128.8384732671347
2022-08-09 17:11:37.815630,2813.588310321343,-8340.390393828979,648.6008873489416,0.8708013565974233,19947.152413806914,40009.880274554635,-147.6144096579987
2022-08-09 17:11:52.380024,2754.2220070872613,-8503.833048845694,426.78212393228654,1.0402470661661742,27428.445011025397,40060.234222988154,-135.38617350348002
2022-08-09 17:12:06.944418,2767.3438809859213,-8611.9663959548,634.1522618058534,0.9943147462681032,19707.233389044035,40072.97844191184,-148.137735465651
2022-08-09 17:12:21.508812,2780.7272983078815,-8683.851451925602,278.724908221283,1.5427354956806982,22105.71425043323,40015.25558591421,-148.65676548817902
2022-08-09 17:12:36.073206,2739.253337940849,-8839.85269043943,612.9537268461377,0.9913179538230618,18522.360854971877,40063.58739279698,-151.76496791212315
2022-08-09 17:12:50.637600,2714.8229445575043,-8944.303183092696,651.2509902007076,0.4591319630633764,30128.74655991352,40050.45385064459,-143.72923434069676
2022-08-09 17:13:05.201994,2691.056977510244,-9055.270597237326,549.9798665451518,0.5991531664806142,30606.54007783594,40057.483898191385,-158.5969896048866
2022-08-09 17:13:19.766388,2828.2044910211894,-9163.322860754624,330.4263318578339,0.14764568247836618,28269.72982986624,40009.361638271235,-158.74272923432085
2022-08-09 17:13:34.330782,2681.6547815916892,-9264.218268269151,398.16149190103795,-0.051866434539350026,22274.97685066903,40007.27537802125,-155.8342925153458
2022-08-09 17:13:48.895176,2797.7848239616956,-9354.812296749094,294.38738133265866,0.3791783262719159,23142.53381772297,40006.584143050175,-142.93086362838358
2022-08-09 17:14:03.459570,2791.1970858867653,-9472.605565789794,503.54243675518165,-0.3096542245566893,21823.263239137064,40034.17668663711,-160.05205021915714
2022-08-09 17:14:18.023964,2713.0857267911388,-9617.954961267755,296.416540510112,0.9564854566265556,26898.651357678107,40070.352916717005,-172.3588167115857
2022-08-09 17:14:32.588358,2787.5621461036903,-9714.267590338919,379.64011358187855,1.5061420535893,23036.32514960687,40030.879267519456,-157.60162434315512
2022-08-09 17:14:47.152752,2717.575245313996,-9836.67360325574,316.8191452884091,-0.09557886880420086,29468.248403827,40007.09521526851,-148.25217224288974
2022-08-09 17:15:01.717146,2612.2414119556015,-9905.74325217479,652.5779662420923,1.0494593575659301,28520.57476448628,40008.56312686151,-149.9761728279642
2022-08-09 17:15:16.281540,2620.0355473735835,-10028.785255358885,607.126360927921,1.0047212039908944,22457.65958665058,40055.38058482569,-152.50912983773222
2022-08-09 17:15:30.845934,2695.376548867135,-10109.386586367029,346.1431451898187,0.5400603991657197,19843.348005105243,40023.0685900859,-170.67085728375162
2022-08-09 17:15:45.410328,2617.9104292509846,-10213.713723883633,321.70415203342816,0.6874992605503881,23388.0513862082,40049.099838558664,-159.67724917030304
2022-08-09 17:15:59.974722,2739.2552971453856,-10319.830805862794,306.1702161028978,-0.4819065611250425,18369.15001457408,40062.05087526586,-172.8567055843585
2022-08-09 17:16:14.539116,2697.176491008243,-10487.86645460448,436.0460552154501,1.2452274172385376,25587.644674878076,40036.484513405565,-186.2540685081128
2022-08-09 17:16:29.103510,2563.3117685010493,-10534.582809525446,487.35365722200777,0.4339919855783917,17714.62210485197,40011.57724429958,-179.13839899021005
2022-08-09 17:16:43.667904,2573.499206358753,-10670.064589816915,637.0784528375174,0.28423465862312736,23875.216539585614,40005.971174083985,-163.90679721711192
2022-08-09 17:16:58.232298,2561.0712515513615,-10798.249244274139,492.73328717054244,-0.07694872560037946,24527.65758632057,40015.73272185981,-185.43630611810926
2022-08-09 17:17:12.796692,2641.921961488145,-10873.236373230451,612.3142841926822,-0.1674211263699672,30518.13435550659,40017.786370603186,-167.11204698291164
2022-08-09 17:17:27.361086,2643.6274668722695,-10953.5086332131,340.76278268652334,0.29266210703844675,22393.25302253241,40055.47626327383,-177.7771222077506
2022-08-09 17:17:41.925480,2540.7319366564407,-11079.776740855963,538.1486213514638,-0.17404015127415462,29309.909720033924,40018.76428141561,-194.98558223789203
2022-08-09 17:17:56.489874,2482.207093664973,-11194.257787391763,345.9893698793758,0.3334177645827091,27108.02959369521,40001.562725877615,-197.89924719942292
2022-08-09 17:18:11.054268,2581.367358402975,-11321.771623093793,272.940558458125,0.010292141799803756,27063.139659008626,40042.182881587265,-203.7952069045851
2022-08-09 17:18:25.618662,2593.3608221984255,-11376.714093284385,259.9320532389693,0.9641547432570774,23340.258301522263,40008.44201173778,-201.7309041786379
2022-08-09 17:18:40.183056,2543.6250443124322,-11507.835281440075,606.3320694057863,0.15907718395762893,18577.03168905335,40052.906745235385,-184.58870676596575
2022-08-09 17:18:54.747450,2589.306021775352,-11616.355149727753,345.79666079149155,-0.5131951746823461,17487.196284243204,40071.10136439694,-209.38092389999738
2022-08-09 17:19:09.311844,2486.7886819718906,-11727.93140579125,335.3859490686773,-0.05415263583757857,21493.841571009714,40038.43842408817,-200.6525810809164
2022-08-09 17:19:23.876238,2597.964921226737,-11827.08225769627,269.0803131591364,-0.48181456378034937,27271.13941909012,40041.23647069331,-208.69676075816002
2022-08-09 17:19:38.440632,2467.0931706812444,-11930.55568469957,416.8509319277789,0.07800416860127424,29235.86569424974,40060.073705368726,-192.5175236709956
2022-08-09 17:19:53.005026,2470.7560487949845,-12058.492875951717,432.8193143991566,0.5172420966049178,21802.95641398095,40028.5374067263,-198.72499312223783
2022-08-09 17:20:07.569420,2396.6219694951815,-12144.991811020565,321.5706626744774,0.9394852564890851,24584.47420748501,40046.864491129025,-204.72822342541264
2022-08-09 17:20:22.133814,2548.710691913893,-12178.16573721091,409.77995524448886,0.3280427784478196,17041.648402286624,40072.72400051412,-199.29638127176617
2022-08-09 17:20:36.698208,2550.993544671154,-12321.069553468382,239.92916314970918,-0.43332710394890306,21059.604139768897,40052.08476445909,-217.1395855936397
2022-08-09 17:20:51.262602,2507.0290682748087,-12439.053338194044,289.2055326681759,0.42131493705009504,29126.113087812428,40012.59638833446,-207.1453965386317
2022-08-09 17:21:05.826996,2435.221677877441,-12512.962066270493,578.6068113488776,0.8889121249814431,19658.837996934348,40010.29392178099,-212.8306705466859
2022-08-09 17:21:20.391390,2364.823199282678,-12615.869473914192,409.59007526607667,0.6620534024740817,27467.741100590538,40037.81462293506,-203.4600409380099
2022-08-09 17:21:34.955784,2439.4045844037273,-12670.567482729395,239.48464633755663,0.3699653831386318,17199.575351892167,40042.0181923479,-212.62635576929233
2022-08-09 17:21:49.520178,2437.0592086095317,-12769.40111742712,243.67615894309674,0.007708039440226244,24903.0404563919,40043.88062792733,-231.01294442769714
2022-08-09 17:22:04.084572,2449.635233975417,-12913.464504783635,322.7177404320071,-0.5036475793876733,25020.030762661634,40060.87376792131,-212.42512748030651
2022-08-09 17:22:18.648966,2424.3692397512255,-12972.44072626472,584.9066805892596,0.8920537243661452,21438.719473756773,40001.43713556369,-230.9784355620945
2022-08-09 17:22:33.213360,2404.2787124138476,-13104.249967163714,379.9049332955853,-0.33348744182772083,28406.556824036965,40034.47646424542,-212.29366919896123
2022-08-09 17:22:47.777754,2320.643156293654,-13218.692632049666,440.5486065403427,-0.6008807555574867,15824.282535054046,40043.25391490243,-210.2173831570939
2022-08-09 17:23:02.342148,2310.9670623149264,-13247.043420267408,338.9951795615994,-0.5933014608738254,19831.893928513404,40011.172237186445,-212.40160722239605
2022-08-09 17:23:16.906542,2422.752116652104,-13361.112704907195,379.7117428267652,-0.6094458099703904,26564.221302017366,40074.62851618263,-238.93482725466103
2022-08-09 17:23:31.470936,2274.7638365065336,-13495.173415548417,343.2910320593224,0.03824880026573618,22096.045008873378,40073.52784109319,-242.97335648039842
2022-08-09 17:23:46.035330,2306.7269104603533,-13535.832952846182,595.8914252296263,-0.4381572663898968,19386.007083346045,40007.96319680934,-220.7593819562722
2022-08-09 17:24:00.599724,2218.4532490841852,-13614.956824360974,342.12944675530423,0.19698653145999012,27891.08693542514,40078.429278111966,-240.44072123201903
2022-08-09 17:24:15.164118,2298.1503036601284,-13718.804617419846,375.49207277050454,-0.01993881612684012,19390.19015174493,40016.695600814484,-240.22941247598723
2022-08-09 17:24:29.728512,2267.155975481651,-13872.497576629754,225.98669954993994,-0.156392977373365,16768.991301064507,40029.4247105173,-236.327929221465
2022-08-09 17:24:44.292906,2262.4208658561406,-13940.547886385304,571.0424634761706,0.6875612677128019,21999.509325662842,40033.255907124076,-236.57393870714247
